Cumulative cohort fertility rates (horizontal parallelograms
Last modified: 31/05/2022
Code Cohort  Age     CCFR
ISL  1977    14     0.000
ISL  1977    15     0.001
ISL  1977    16     0.003
ISL  1977    17     0.013
ISL  1977    18     0.035
ISL  1977    19     0.068
ISL  1977    20     0.118
ISL  1977    21     0.188
ISL  1977    22     0.262
ISL  1977    23     0.348
ISL  1977    24     0.446
ISL  1977    25     0.532
ISL  1977    26     0.637
ISL  1977    27     0.761
ISL  1977    28     0.903
ISL  1977    29     1.032
ISL  1977    30     1.170
ISL  1977    31     1.300
ISL  1977    32     1.437
ISL  1977    33     1.559
ISL  1977    34     1.682
ISL  1977    35     1.780
ISL  1977    36     1.874
ISL  1977    37     1.942
ISL  1977    38     2.008
ISL  1977    39     2.050
ISL  1977    40     2.089
ISL  1977    41     2.116
ISL  1977    42         .
ISL  1977    43         .
ISL  1977    44         .
ISL  1977    45         .
ISL  1977    46         .
ISL  1977    47         .
ISL  1977    48         .
ISL  1977    49         .
ISL  1977    50         .
ISL  1977    51         .
ISL  1977    52         .
ISL  1977    53         .
ISL  1977    54         .
ISL  1977    55         .
ISL  1978    12     0.000
ISL  1978    13     0.000
ISL  1978    14     0.000
ISL  1978    15     0.001
ISL  1978    16     0.001
ISL  1978    17     0.010
ISL  1978    18     0.033
ISL  1978    19     0.068
ISL  1978    20     0.119
ISL  1978    21     0.183
ISL  1978    22     0.262
ISL  1978    23     0.354
ISL  1978    24     0.438
ISL  1978    25     0.547
ISL  1978    26     0.660
ISL  1978    27     0.779
ISL  1978    28     0.914
ISL  1978    29     1.060
ISL  1978    30     1.209
ISL  1978    31     1.349
ISL  1978    32     1.493
ISL  1978    33     1.625
ISL  1978    34     1.749
ISL  1978    35     1.844
ISL  1978    36     1.942
ISL  1978    37     2.021
ISL  1978    38     2.080
ISL  1978    39     2.123
ISL  1978    40     2.163
ISL  1978    41         .
ISL  1978    42         .
ISL  1978    43         .
ISL  1978    44         .
ISL  1978    45         .
ISL  1978    46         .
ISL  1978    47         .
ISL  1978    48         .
ISL  1978    49         .
ISL  1978    50         .
ISL  1978    51         .
ISL  1978    52         .
ISL  1978    53         .
ISL  1978    54         .
ISL  1978    55         .
ISL  1979    12     0.000
ISL  1979    13     0.000
ISL  1979    14     0.000
ISL  1979    15     0.000
ISL  1979    16     0.002
ISL  1979    17     0.007
ISL  1979    18     0.030
ISL  1979    19     0.069
ISL  1979    20     0.113
ISL  1979    21     0.183
ISL  1979    22     0.253
ISL  1979    23     0.335
ISL  1979    24     0.413
ISL  1979    25     0.524
ISL  1979    26     0.641
ISL  1979    27     0.763
ISL  1979    28     0.894
ISL  1979    29     1.042
ISL  1979    30     1.187
ISL  1979    31     1.347
ISL  1979    32     1.475
ISL  1979    33     1.598
ISL  1979    34     1.712
ISL  1979    35     1.815
ISL  1979    36     1.901
ISL  1979    37     1.966
ISL  1979    38     2.034
ISL  1979    39     2.084
ISL  1979    40         .
ISL  1979    41         .
ISL  1979    42         .
ISL  1979    43         .
ISL  1979    44         .
ISL  1979    45         .
ISL  1979    46         .
ISL  1979    47         .
ISL  1979    48         .
ISL  1979    49         .
ISL  1979    50         .
ISL  1979    51         .
ISL  1979    52         .
ISL  1979    53         .
ISL  1979    54         .
ISL  1979    55         .
ISL  1980    12     0.000
ISL  1980    13     0.000
ISL  1980    14     0.000
ISL  1980    15     0.000
ISL  1980    16     0.002
ISL  1980    17     0.007
ISL  1980    18     0.029
ISL  1980    19     0.073
ISL  1980    20     0.124
ISL  1980    21     0.186
ISL  1980    22     0.249
ISL  1980    23     0.330
ISL  1980    24     0.422
ISL  1980    25     0.524
ISL  1980    26     0.640
ISL  1980    27     0.773
ISL  1980    28     0.912
ISL  1980    29     1.060
ISL  1980    30     1.218
ISL  1980    31     1.359
ISL  1980    32     1.482
ISL  1980    33     1.608
ISL  1980    34     1.704
ISL  1980    35     1.786
ISL  1980    36     1.869
ISL  1980    37     1.931
ISL  1980    38     1.981
ISL  1980    39         .
ISL  1980    40         .
ISL  1980    41         .
ISL  1980    42         .
ISL  1980    43         .
ISL  1980    44         .
ISL  1980    45         .
ISL  1980    46         .
ISL  1980    47         .
ISL  1980    48         .
ISL  1980    49         .
ISL  1980    50         .
ISL  1980    51         .
ISL  1980    52         .
ISL  1980    53         .
ISL  1980    54         .
ISL  1980    55         .
ISL  1981    12     0.000
ISL  1981    13     0.000
ISL  1981    14     0.000
ISL  1981    15     0.000
ISL  1981    16     0.001
ISL  1981    17     0.009
ISL  1981    18     0.032
ISL  1981    19     0.073
ISL  1981    20     0.118
ISL  1981    21     0.178
ISL  1981    22     0.236
ISL  1981    23     0.301
ISL  1981    24     0.387
ISL  1981    25     0.484
ISL  1981    26     0.600
ISL  1981    27     0.734
ISL  1981    28     0.878
ISL  1981    29     1.027
ISL  1981    30     1.162
ISL  1981    31     1.291
ISL  1981    32     1.425
ISL  1981    33     1.534
ISL  1981    34     1.634
ISL  1981    35     1.721
ISL  1981    36     1.809
ISL  1981    37     1.881
ISL  1981    38         .
ISL  1981    39         .
ISL  1981    40         .
ISL  1981    41         .
ISL  1981    42         .
ISL  1981    43         .
ISL  1981    44         .
ISL  1981    45         .
ISL  1981    46         .
ISL  1981    47         .
ISL  1981    48         .
ISL  1981    49         .
ISL  1981    50         .
ISL  1981    51         .
ISL  1981    52         .
ISL  1981    53         .
ISL  1981    54         .
ISL  1981    55         .
ISL  1982    12     0.000
ISL  1982    13     0.000
ISL  1982    14     0.000
ISL  1982    15     0.000
ISL  1982    16     0.002
ISL  1982    17     0.009
ISL  1982    18     0.026
ISL  1982    19     0.063
ISL  1982    20     0.113
ISL  1982    21     0.164
ISL  1982    22     0.236
ISL  1982    23     0.326
ISL  1982    24     0.432
ISL  1982    25     0.533
ISL  1982    26     0.639
ISL  1982    27     0.778
ISL  1982    28     0.921
ISL  1982    29     1.055
ISL  1982    30     1.207
ISL  1982    31     1.334
ISL  1982    32     1.460
ISL  1982    33     1.579
ISL  1982    34     1.674
ISL  1982    35     1.767
ISL  1982    36     1.846
ISL  1982    37         .
ISL  1982    38         .
ISL  1982    39         .
ISL  1982    40         .
ISL  1982    41         .
ISL  1982    42         .
ISL  1982    43         .
ISL  1982    44         .
ISL  1982    45         .
ISL  1982    46         .
ISL  1982    47         .
ISL  1982    48         .
ISL  1982    49         .
ISL  1982    50         .
ISL  1982    51         .
ISL  1982    52         .
ISL  1982    53         .
ISL  1982    54         .
ISL  1982    55         .
ISL  1983    12     0.000
ISL  1983    13     0.000
ISL  1983    14     0.000
ISL  1983    15     0.000
ISL  1983    16     0.001
ISL  1983    17     0.008
ISL  1983    18     0.027
ISL  1983    19     0.054
ISL  1983    20     0.092
ISL  1983    21     0.141
ISL  1983    22     0.200
ISL  1983    23     0.280
ISL  1983    24     0.365
ISL  1983    25     0.464
ISL  1983    26     0.581
ISL  1983    27     0.717
ISL  1983    28     0.852
ISL  1983    29     0.984
ISL  1983    30     1.124
ISL  1983    31     1.262
ISL  1983    32     1.372
ISL  1983    33     1.485
ISL  1983    34     1.591
ISL  1983    35     1.680
ISL  1983    36         .
ISL  1983    37         .
ISL  1983    38         .
ISL  1983    39         .
ISL  1983    40         .
ISL  1983    41         .
ISL  1983    42         .
ISL  1983    43         .
ISL  1983    44         .
ISL  1983    45         .
ISL  1983    46         .
ISL  1983    47         .
ISL  1983    48         .
ISL  1983    49         .
ISL  1983    50         .
ISL  1983    51         .
ISL  1983    52         .
ISL  1983    53         .
ISL  1983    54         .
ISL  1983    55         .
ISL  1984    12     0.000
ISL  1984    13     0.000
ISL  1984    14     0.000
ISL  1984    15     0.000
ISL  1984    16     0.000
ISL  1984    17     0.007
ISL  1984    18     0.020
ISL  1984    19     0.042
ISL  1984    20     0.079
ISL  1984    21     0.125
ISL  1984    22     0.184
ISL  1984    23     0.270
ISL  1984    24     0.370
ISL  1984    25     0.467
ISL  1984    26     0.591
ISL  1984    27     0.712
ISL  1984    28     0.859
ISL  1984    29     0.994
ISL  1984    30     1.123
ISL  1984    31     1.248
ISL  1984    32     1.363
ISL  1984    33     1.474
ISL  1984    34     1.584
ISL  1984    35         .
ISL  1984    36         .
ISL  1984    37         .
ISL  1984    38         .
ISL  1984    39         .
ISL  1984    40         .
ISL  1984    41         .
ISL  1984    42         .
ISL  1984    43         .
ISL  1984    44         .
ISL  1984    45         .
ISL  1984    46         .
ISL  1984    47         .
ISL  1984    48         .
ISL  1984    49         .
ISL  1984    50         .
ISL  1984    51         .
ISL  1984    52         .
ISL  1984    53         .
ISL  1984    54         .
ISL  1984    55         .
ISL  1985    12     0.000
ISL  1985    13     0.000
ISL  1985    14     0.000
ISL  1985    15     0.000
ISL  1985    16     0.002
ISL  1985    17     0.009
ISL  1985    18     0.023
ISL  1985    19     0.044
ISL  1985    20     0.084
ISL  1985    21     0.142
ISL  1985    22     0.206
ISL  1985    23     0.280
ISL  1985    24     0.382
ISL  1985    25     0.495
ISL  1985    26     0.615
ISL  1985    27     0.743
ISL  1985    28     0.874
ISL  1985    29     1.001
ISL  1985    30     1.125
ISL  1985    31     1.247
ISL  1985    32     1.365
ISL  1985    33     1.464
ISL  1985    34         .
ISL  1985    35         .
ISL  1985    36         .
ISL  1985    37         .
ISL  1985    38         .
ISL  1985    39         .
ISL  1985    40         .
ISL  1985    41         .
ISL  1985    42         .
ISL  1985    43         .
ISL  1985    44         .
ISL  1985    45         .
ISL  1985    46         .
ISL  1985    47         .
ISL  1985    48         .
ISL  1985    49         .
ISL  1985    50         .
ISL  1985    51         .
ISL  1985    52         .
ISL  1985    53         .
ISL  1985    54         .
ISL  1985    55         .
ISL  1986    12     0.000
ISL  1986    13     0.000
ISL  1986    14     0.000
ISL  1986    15     0.001
ISL  1986    16     0.001
ISL  1986    17     0.006
ISL  1986    18     0.014
ISL  1986    19     0.041
ISL  1986    20     0.077
ISL  1986    21     0.137
ISL  1986    22     0.195
ISL  1986    23     0.272
ISL  1986    24     0.362
ISL  1986    25     0.454
ISL  1986    26     0.550
ISL  1986    27     0.663
ISL  1986    28     0.798
ISL  1986    29     0.921
ISL  1986    30     1.046
ISL  1986    31     1.179
ISL  1986    32     1.289
ISL  1986    33         .
ISL  1986    34         .
ISL  1986    35         .
ISL  1986    36         .
ISL  1986    37         .
ISL  1986    38         .
ISL  1986    39         .
ISL  1986    40         .
ISL  1986    41         .
ISL  1986    42         .
ISL  1986    43         .
ISL  1986    44         .
ISL  1986    45         .
ISL  1986    46         .
ISL  1986    47         .
ISL  1986    48         .
ISL  1986    49         .
ISL  1986    50         .
ISL  1986    51         .
ISL  1986    52         .
ISL  1986    53         .
ISL  1986    54         .
ISL  1986    55         .
ISL  1987    12     0.000
ISL  1987    13     0.000
ISL  1987    14     0.000
ISL  1987    15     0.000
ISL  1987    16     0.001
ISL  1987    17     0.003
ISL  1987    18     0.011
ISL  1987    19     0.027
ISL  1987    20     0.059
ISL  1987    21     0.110
ISL  1987    22     0.165
ISL  1987    23     0.229
ISL  1987    24     0.314
ISL  1987    25     0.392
ISL  1987    26     0.507
ISL  1987    27     0.630
ISL  1987    28     0.763
ISL  1987    29     0.877
ISL  1987    30     0.998
ISL  1987    31     1.116
ISL  1987    32         .
ISL  1987    33         .
ISL  1987    34         .
ISL  1987    35         .
ISL  1987    36         .
ISL  1987    37         .
ISL  1987    38         .
ISL  1987    39         .
ISL  1987    40         .
ISL  1987    41         .
ISL  1987    42         .
ISL  1987    43         .
ISL  1987    44         .
ISL  1987    45         .
ISL  1987    46         .
ISL  1987    47         .
ISL  1987    48         .
ISL  1987    49         .
ISL  1987    50         .
ISL  1987    51         .
ISL  1987    52         .
ISL  1987    53         .
ISL  1987    54         .
ISL  1987    55         .
ISL  1988    12     0.000
ISL  1988    13     0.000
ISL  1988    14     0.000
ISL  1988    15     0.000
ISL  1988    16     0.001
ISL  1988    17     0.004
ISL  1988    18     0.015
ISL  1988    19     0.040
ISL  1988    20     0.079
ISL  1988    21     0.127
ISL  1988    22     0.192
ISL  1988    23     0.259
ISL  1988    24     0.329
ISL  1988    25     0.419
ISL  1988    26     0.519
ISL  1988    27     0.633
ISL  1988    28     0.753
ISL  1988    29     0.876
ISL  1988    30     1.009
ISL  1988    31         .
ISL  1988    32         .
ISL  1988    33         .
ISL  1988    34         .
ISL  1988    35         .
ISL  1988    36         .
ISL  1988    37         .
ISL  1988    38         .
ISL  1988    39         .
ISL  1988    40         .
ISL  1988    41         .
ISL  1988    42         .
ISL  1988    43         .
ISL  1988    44         .
ISL  1988    45         .
ISL  1988    46         .
ISL  1988    47         .
ISL  1988    48         .
ISL  1988    49         .
ISL  1988    50         .
ISL  1988    51         .
ISL  1988    52         .
ISL  1988    53         .
ISL  1988    54         .
ISL  1988    55         .
ISL  1989    12     0.000
ISL  1989    13     0.000
ISL  1989    14     0.000
ISL  1989    15     0.000
ISL  1989    16     0.001
ISL  1989    17     0.006
ISL  1989    18     0.019
ISL  1989    19     0.039
ISL  1989    20     0.074
ISL  1989    21     0.120
ISL  1989    22     0.171
ISL  1989    23     0.236
ISL  1989    24     0.305
ISL  1989    25     0.398
ISL  1989    26     0.500
ISL  1989    27     0.612
ISL  1989    28     0.712
ISL  1989    29     0.829
ISL  1989    30         .
ISL  1989    31         .
ISL  1989    32         .
ISL  1989    33         .
ISL  1989    34         .
ISL  1989    35         .
ISL  1989    36         .
ISL  1989    37         .
ISL  1989    38         .
ISL  1989    39         .
ISL  1989    40         .
ISL  1989    41         .
ISL  1989    42         .
ISL  1989    43         .
ISL  1989    44         .
ISL  1989    45         .
ISL  1989    46         .
ISL  1989    47         .
ISL  1989    48         .
ISL  1989    49         .
ISL  1989    50         .
ISL  1989    51         .
ISL  1989    52         .
ISL  1989    53         .
ISL  1989    54         .
ISL  1989    55         .
ISL  1990    12     0.000
ISL  1990    13     0.000
ISL  1990    14     0.000
ISL  1990    15     0.000
ISL  1990    16     0.000
ISL  1990    17     0.003
ISL  1990    18     0.013
ISL  1990    19     0.033
ISL  1990    20     0.060
ISL  1990    21     0.109
ISL  1990    22     0.164
